system:index,asid,evi_count,evi_int_mean_10_90,evi_max,evi_mean,evi_median,evi_min,evi_stdDev,msavi_count,msavi_int_mean_10_90,msavi_max,msavi_mean,msavi_median,msavi_min,msavi_stdDev,ndvi_count,ndvi_int_mean_10_90,ndvi_max,ndvi_mean,ndvi_median,ndvi_min,ndvi_stdDev,ndwi_count,ndwi_int_mean_10_90,ndwi_max,ndwi_mean,ndwi_median,ndwi_min,ndwi_stdDev,nirv_count,nirv_int_mean_10_90,nirv_max,nirv_mean,nirv_median,nirv_min,nirv_stdDev,savi_count,savi_int_mean_10_90,savi_max,savi_mean,savi_median,savi_min,savi_stdDev,.geo
2_2_1_LT05_134028_19860429_00000000000000000076,6443.0,2200086,0.043752106765427755,1.0093103350574115,0.04301739694445164,0.04583716312228532,-4.971101442821794,0.014455156871340118,2200086,0.040001224623125387,0.5618368921993375,0.04000116143129297,0.0410436685721114,-0.3985770420196437,0.014720531758295697,2200086,0.053301083979723766,0.5727378423334145,0.053421041489682686,0.05089222780246133,-0.45859029880945773,0.01704146259508274,2200086,-0.10270573260143996,1.0823745833289535,-0.10381743021198997,-0.10549656156304933,-0.7351133308177247,0.026204450829464886,2200086,0.016801358627230843,0.43024969827761744,0.016925029953127217,0.01752256112988253,-0.11975545624540161,0.007300128184470613,2200086,0.04341119831908306,0.5612911770255131,0.04341085421732052,0.04492405440521649,-0.41092444294857,0.015272961317404481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860429_00000000000000000078,6449.0,807814,0.051585937687806296,6.517386731608807,0.051400101240863715,0.051585937687806296,-11.159534136239245,0.022042903209964104,807813,0.04955611536590931,0.7266361698964005,0.04932641362596333,0.0507520707362346,-0.3748862320703158,0.014474651909072763,807813,0.06247344258843054,0.911281637627334,0.06192518250149896,0.06616276502293426,-0.3963511645135298,0.016099130080850416,807814,-0.09649432433846743,0.7691452877259924,-0.09379278776198025,-0.09795047137227052,-0.7089558182887531,0.03585767865789681,807814,0.021811667474634606,0.47904857939990925,0.02184921599183479,0.02142879478057036,-0.12441223439606648,0.0077060077448683146,807814,0.05304990057610954,0.7464300948009699,0.052632145834640744,0.05079762186404738,-0.3712379100309031,0.0147567939132194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860429_0000000000000000007b,6458.0,1266723,0.0726381075874871,4.8915220697902875,0.1766731451393939,0.08535737545190653,-9.10266029310095,0.7023758978178423,1266723,0.06086857314810816,0.617938795196677,0.04834080181469606,0.0665121082170107,-0.8806985475115948,0.09559310864698758,1266723,0.08955185681330025,0.7679831549626415,0.07926787166008051,0.09811924363267165,-0.6473935257908802,0.08027924441597832,1266723,-0.02474244310017337,1.061856613629115,0.03382515992969511,-0.1368028343376854,-0.7573116843110238,0.3276041594559005,1266723,0.025360253199364274,0.5969736087733573,0.022047297413729985,0.025481387802744775,-0.26969138550183885,0.06802593140847031,1266723,0.06738522782712515,0.5940537425025901,0.05662730146471933,0.07437890030807885,-0.7151924436974377,0.08483885727895771,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860429_0000000000000000007e,6507.0,230421,0.037922457072201855,20.077890242685626,0.32819002644323575,0.04749352003842157,-1.7781718385528031,1.1342711469377835,230421,0.025960484611711472,0.7457960621862111,0.011169486058227995,0.021575431360207172,-1.362529612388101,0.16155061186486375,230415,0.03544830959470884,0.5430099904850977,0.02874333378326094,0.011918773966918173,-0.9399881701664021,0.12424159340791831,230421,0.44254167622255797,1.0144752294720318,0.41655848450303584,0.6172713858974851,-1.4999983604480989,0.3828709468188804,230421,0.011844777503770136,0.8584274331870886,0.017979386749895312,0.011694371041384587,-0.2695322626525674,0.13548299827408158,230421,0.02807105119988581,0.6454486346766346,0.01920659415387382,0.017782203609864548,-1.158410387540324,0.14355684776150546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860429_00000000000000000080,6513.0,29627,0.02408401734087488,4.90479670592002,0.3667910729801857,0.00985969014453437,-0.47258634396562055,1.283506058142508,29627,0.01452573424397905,0.7507568605402031,0.01335365003520143,-0.008719055704400772,-1.3624232959919884,0.21099696016100075,29614,0.013414330120615528,0.6789844835922645,0.017654482124166433,-0.004141839124237326,-0.9959389861728986,0.1577021337864964,29627,0.6947516503032857,1.0355543288987379,0.634839502821945,0.7268340651096052,-1.6233290789596089,0.2616545514528618,29627,0.014562170996244716,1.0943930647185258,0.04632591284591707,-0.004456791869100818,-0.2696983569833971,0.20078444131447748,29627,0.014145172718786082,0.8080459456882142,0.020080370927681893,-0.004106696914290384,-1.15830294509046,0.1917482382410262,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860429_0000000000000000008b,6546.0,153568,0.09166594335756133,4.875429423267691,0.18445831687173136,0.10849570949202,-0.4723382720256254,0.6739240738034402,153568,0.08010142676935196,0.5457298251136805,0.06752962558382553,0.09012898471601874,-0.5984410158602627,0.09800049904271096,153568,0.11837533064390589,0.6079622128011763,0.10679518513086834,0.13684350024335548,-0.5194984514197835,0.08942638472464831,153568,-0.05763441972952305,0.8688494720034861,6.646165294690395E-4,-0.15965311357582335,-0.5341408463718474,0.32247939491646066,153568,0.03417919281564476,0.5912549173136087,0.031619803006978385,0.03720457748846031,-0.2692227987875959,0.07215654139840581,153568,0.088301643975294,0.5451342001696172,0.07721794492639111,0.09786374248189474,-0.4831402022496435,0.08897016257531135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860616_00000000000000000047,6207.0,513636,0.2626130832181193,1.3213997606683878,0.26993168281945057,0.24605759689386797,-0.23035777198250032,0.09294888482855601,513636,0.239053871995862,0.892291322757147,0.24690759797831593,0.22263733422425136,-0.1668543106205712,0.08986424947230048,513634,0.40265128429015695,0.8554681006448707,0.4147737264607345,0.37888166393012984,-0.6100996569482673,0.1394820706157899,513636,-0.04452419758442149,0.869248524750949,-0.03231021923129689,-0.07047922557487868,-1.2222192009259234,0.11845452768877673,513636,0.11059527504736799,1.3788508854878085,0.11602972007693313,0.10535740144972933,-0.0506724340603753,0.050958424421357895,513636,0.26206512801526094,0.9964352098626996,0.2684304376564501,0.24602597940505577,-0.25483056617391653,0.0881692801320089,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860616_0000000000000000004c,6222.0,2489883,0.07207655612174177,0.4260551643215488,0.07213641459461155,0.07130706392301069,-0.01937034782601527,0.01307527646662278,2489883,0.07092714168877153,0.3858507220407619,0.07066300112655625,0.07128638688759283,0.00723232275994623,0.013260668687449389,2489883,0.09647766135848765,0.5498514114490511,0.09722602779738543,0.09749551848041149,0.014700754693575938,0.01775077273548743,2489883,-0.15290671228834413,0.2241074136821413,-0.1520744359206365,-0.15438012872937149,-0.5648601754474131,0.02941884202134736,2489883,0.030579280373320274,0.20919458571273733,0.030353197195685726,0.03075133558892439,0.002427231048639265,0.006748161912699856,2489883,0.07700619105099565,0.39765993984430087,0.07697054297348606,0.07709650668449128,0.008693843325369674,0.01383072849946528,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860616_0000000000000000004e,6228.0,1363705,0.20486757489782434,1.74747671703219,0.21570646492237927,0.17429346863750497,-21.51508877645391,0.1014980188611866,1363705,0.19092688249810644,0.6820000531507777,0.20134927765766608,0.17050442312024208,-0.18881824854848483,0.09344724765756153,1363705,0.3204602410366893,0.8272127661400503,0.3337106675055359,0.2931479471769384,-0.5287460176440794,0.14338425177410455,1363705,-0.08465206276641492,0.46577304998302205,-0.07239966533216377,-0.10548521342458103,-0.71514470133865,0.09500312238133127,1363705,0.08548325112461334,0.4127933483934656,0.0921822060884223,0.07329202956482402,-0.02982167876325438,0.05101061477774517,1363705,0.21141042187846237,0.6433878841130153,0.2206784582962091,0.18960673228607325,-0.2511999097761505,0.09476351050032278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860616_0000000000000000004f,6231.0,2959105,0.10400577482539523,0.576528707241267,0.10929687697465736,0.09565037815090698,-0.01755013959506168,0.04057681419536453,2959105,0.09964239810975567,0.5279869313216976,0.10376060623136626,0.09562599501274756,-0.013219760181733098,0.036547815954566416,2959105,0.14583080892396172,0.6731703798499272,0.15429634559936936,0.1347357900608068,-0.04820014104280809,0.05839150592885473,2959105,-0.15578626322391215,0.3673658145136741,-0.15280413082712874,-0.15817333404881598,-0.38632335661256956,0.038287369382485836,2959105,0.04262804662301842,0.3097520251857078,0.04461745254253253,0.040022156495919926,-0.0036656867845988555,0.017868967116835468,2959105,0.10976004993085733,0.523975098795943,0.11441048302154942,0.10350273975535534,-0.017511168137893097,0.03958307938710293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860616_00000000000000000050,6234.0,192,0.14458098053363871,0.2663184717801086,0.1465304470651094,0.14375425828833632,0.10478485631022981,0.022140353144274004,192,0.13341168343155907,0.24660688964477495,0.13557318783395936,0.1320561658165364,0.10161108133555519,0.019542630287949548,192,0.23252862215974168,0.42115328271570557,0.23609509474995388,0.23003871478837234,0.18131250701088372,0.03441790012149994,192,-0.1561220820204978,-0.08588535633186586,-0.15393090464690307,-0.16256064875018128,-0.19041590685864376,0.023893382232568778,192,0.05517650762983021,0.11336632472210563,0.05632443090104401,0.0549622293067644,0.0401266119853511,0.009567826283453623,192,0.15159592102866715,0.27134221683055415,0.15385890277769798,0.14947625902832082,0.1171537529542576,0.021231302866262982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860616_00000000000000000052,6240.0,2264726,0.09205430229443994,0.9273714819896156,0.09864831496956888,0.08783887002734583,-0.022333835238121567,0.04191285693244693,2264726,0.0899519912035295,0.5560473014888659,0.09559814245494057,0.08785720013900365,-0.0034780734577360972,0.038623707511392213,2264726,0.1465027438165696,0.7191462719356461,0.1558344045145401,0.14251208258120068,-0.016391002525091677,0.05816288670304558,2264726,-0.16070799489756182,0.4572499072436097,-0.15601917616488636,-0.1622545060497698,-0.3361021795622901,0.04415905495661584,2264726,0.03640922497303584,0.31816699660625375,0.039383181448897166,0.03414552775093778,-9.582408607721305E-4,0.01993531294859706,2264726,0.10162158647064268,0.5456322654176712,0.10760491087646773,0.09951628602832042,-0.0047225130901598815,0.04059910116943921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860616_00000000000000000054,6246.0,2236011,0.16498235831346802,1.4055299140524253,0.17544531235738955,0.15226111884410942,-0.4501730752620098,0.07180956193943087,2236011,0.15177156925090252,0.9358741018407462,0.16157182292634206,0.14440768286959663,-0.36625731036508324,0.0651833022708036,2235939,0.24941525297953107,0.9129438458306561,0.2631284322578934,0.23824940179614987,-0.9936349587335058,0.10232536007767908,2236011,-0.14139080892073574,0.8147819282476921,-0.1322382386688717,-0.15245116056694052,-1.157306563938573,0.07367452154650067,2236011,0.06559664325043063,1.4714907888152982,0.07153297095074188,0.05830231534620378,-0.03781600286239284,0.03539607515079549,2236011,0.16933674973369575,1.0560713248907452,0.17894389009352318,0.16010311813269398,-0.5158461212635207,0.06773113744858814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860616_00000000000000000055,6249.0,4580209,0.10127172619226622,0.6366445697599292,0.10850996786260163,0.0956716458191461,-0.11098434032876117,0.04601059656414261,4580209,0.09909757533360786,0.5870802328112392,0.10490996152618175,0.09564072529096268,-0.1008722790011487,0.041753547218365474,4580209,0.14759273411474585,0.7069831761422811,0.15896717612706385,0.14450945418696848,-0.30253705450578405,0.06613090469296565,4580209,-0.16016612140235106,0.73560491419209,-0.15642884491019568,-0.16046894220730237,-0.3659402142169149,0.04156449423659568,4580209,0.04203801141431558,0.3551838327225735,0.04495691655266646,0.04199572886580997,-0.021910511688247338,0.021000924278213234,4580209,0.10959014429994456,0.5734077627313552,0.11602366794874659,0.1073787573602385,-0.1331739243065351,0.044682992988004065,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1_LT05_134028_19860616_00000000000000000057,6255.0,174,0.30540775050799307,0.49569976699253704,0.30258657178396137,0.3115290290899468,0.08024009719638583,0.08275370435126424,174,0.28915681366384144,0.48652527397535306,0.2866271321875027,0.2955196315290757,0.06854967544904539,0.08354142225395567,174,0.5543508241524747,0.7567891325619004,0.5534476802071003,0.5440510602859921,0.33296453494173744,0.09351838499224999,174,0.0932305105136245,0.4870506260374277,0.10122956420092592,0.05888571755505653,-0.15714188268206677,0.1366488993173899,174,0.13639754943987573,0.26229349538691,0.1364223850857501,0.1402366823477499,0.026461070903558623,0.046654848135330315,174,0.3169692797939517,0.48899151567769406,0.3132763580994738,0.325157858587371,0.09326530169233305,0.07856716445182418,"{""type"":""MultiPoint"",""coordinates"":[]}"
